doc_id,X,Y,0,1,2
702,1.45215,2.1259818,4,20,65
703,2.4497685,1.7609068,4,20,64
704,1.6986718,2.338863,4,20,65
705,-1.2478276,0.75777435,7,30,96
706,-1.3390212,0.6204318,7,30,96
707,-1.059401,0.6935841,7,30,96
708,0.77229905,6.035037,1,10,36
709,-0.18350993,6.0519934,1,10,35
710,-1.4463447,5.616917,6,25,80
711,1.7207255,2.380113,4,20,65
712,-1.071622,3.581192,2,14,46
713,0.08217458,5.976808,1,10,35
714,2.4419022,6.5643554,1,12,41
715,-1.81138,8.762414,8,33,104
716,-1.0072477,2.5493386,2,13,44
717,1.6643088,2.2842367,4,20,65
718,1.9398866,2.1613476,4,20,65
719,-0.012253196,5.918079,1,10,35
720,-0.124048635,5.9829874,1,10,35
721,1.6095215,3.0746467,4,19,63
722,-1.3382921,6.257491,6,27,87
723,0.18276837,5.117901,1,11,39
724,-1.6842501,7.011596,6,27,86
725,-1.1920085,6.1943836,6,27,87
726,1.7168152,2.4377346,4,20,65
727,2.1268156,2.0179355,4,20,64
728,1.6386584,2.378535,4,20,65
729,-1.3910716,5.104857,6,25,80
730,-1.1881613,0.8613958,7,30,96
731,2.3701918,4.392118,1,11,37
732,1.7400669,2.0600982,4,20,65
733,2.6428964,6.659685,3,16,53
734,2.9316645,5.1536613,1,12,40
735,-2.0673673,8.794518,8,33,104
736,1.6566856,2.5103264,4,20,65
737,2.3632553,8.594384,3,18,59
738,2.8848808,8.85405,3,18,58
739,-3.1869366,4.953128,6,26,84
740,-3.0791862,6.3721666,6,27,85
741,-0.28120795,3.7206676,2,15,51
742,-1.4747866,2.7507176,2,14,48
743,-2.2068398,5.80287,6,27,87
744,-1.0045885,3.4145505,2,14,46
745,-3.3887913,4.884487,6,26,84
746,-2.5589492,4.387658,6,26,83
747,-2.2156298,3.3902013,2,14,47
748,-0.9766876,3.3979032,2,14,46
749,-2.5376418,6.1106167,6,27,85
750,2.2852983,8.784166,3,18,59
751,-1.4243102,1.7098051,7,28,89
752,0.722944,6.6681314,1,10,34
753,-0.013053848,9.541189,8,32,100
754,0.18394646,9.134158,8,32,102
755,2.2054493,5.910796,1,12,42
756,2.3162165,5.8893814,1,12,42
757,2.2591324,5.7270665,1,12,42
758,-0.2529977,7.770018,8,31,99
759,-0.021395206,8.344747,8,32,101
760,0.010090276,6.998194,8,31,99
761,-0.69573283,1.6012517,7,30,94
762,2.0375786,5.8607783,1,12,42
763,-0.29392537,7.776096,8,31,99
764,-0.36650187,8.538527,8,32,101
765,2.465017,1.8566785,4,20,64
766,1.9671727,5.8996544,1,12,42
767,2.7124932,8.243557,3,18,60
768,1.8080856,6.5085907,1,10,36
769,2.0008433,2.1632352,4,20,64
770,-0.9174826,9.363055,8,32,100
771,1.9834942,5.5582714,1,12,42
772,1.9903541,6.6369324,1,12,42
773,5.9283156,6.8623486,5,22,71
774,-1.3947681,0.841159,7,30,95
775,-0.11835324,8.165206,8,32,101
776,0.766769,5.564699,1,11,38
777,1.7038623,5.1782565,1,11,38
778,-0.7053707,8.271652,8,31,98
779,-0.24818023,1.9676965,2,13,45
780,-2.5129347,2.680976,7,28,88
781,-0.9098907,3.7030501,2,15,51
782,-0.05877486,4.238113,2,15,49
783,-0.4523636,7.73911,8,31,98
784,1.741995,5.036619,1,11,38
785,-0.6884968,8.348156,8,31,98
786,2.081605,6.331487,1,12,42
787,1.2152389,6.9050345,1,10,34
788,-2.1637132,5.0899186,6,26,82
789,-0.8205051,7.699993,8,31,98
790,-0.7119258,3.314656,2,13,43
791,2.6830664,6.3681383,1,12,41
792,3.0750327,8.559471,3,18,58
793,0.796204,2.6130106,4,19,62
794,-1.9262934,7.6940126,8,33,103
795,-1.8661482,1.5078145,7,28,90
796,-1.5874485,6.679578,6,27,86
797,0.24207714,5.461729,1,11,39
798,-1.7830132,8.96625,8,33,104
799,-0.39639366,5.44792,6,25,79
800,3.3889115,8.22918,3,18,60
801,-0.8764501,8.227237,8,31,98
802,-1.5265301,9.213317,8,33,104
803,-2.2598803,8.024979,8,33,103
804,-1.4490637,8.229349,8,33,105
805,0.60989165,6.362895,1,10,36
806,-1.9295472,8.048191,8,33,103
807,-1.6653949,8.754782,8,33,104
808,-2.915286,3.8802698,6,26,83
809,0.685389,9.109909,8,32,102
810,-1.2980629,7.657762,8,31,97
811,-0.41830978,4.3797426,2,15,50
812,-0.2060966,4.2896233,2,15,50
813,-0.3184281,8.87471,8,32,101
814,1.0026271,7.4197016,1,10,34
815,-0.8080573,1.299557,7,30,94
816,-0.672148,7.463984,8,31,99
817,-0.2935374,8.868755,8,32,101
818,-1.6569806,1.4900706,7,28,90
819,-2.4260917,4.384643,6,26,83
820,1.770942,6.1897774,1,12,42
821,-0.181684,4.114428,2,15,49
822,-0.27273926,0.9555845,7,30,94
823,1.4842445,5.2300453,1,11,38
824,-2.3749013,4.2589564,6,26,83
825,-0.33283532,6.4742537,1,10,35
826,0.009600799,7.157795,8,31,99
827,-0.3084327,8.047583,8,31,98
828,-0.1355164,3.003328,2,13,43
829,-1.618404,0.68075496,7,30,95
830,0.8055976,2.3998024,4,21,69
831,2.7603476,5.301117,1,12,40
832,-0.40289962,4.4501886,2,15,50
833,4.483701,7.48373,5,23,73
834,-1.631443,5.8356266,6,25,80
835,-1.4078348,0.74812174,7,30,96
836,-1.2809665,0.30386654,7,30,96
837,-0.5999354,8.707004,8,32,101
838,2.542807,6.1873794,1,12,41
839,2.4166331,1.7984017,4,20,64
840,5.9780965,7.5725255,5,23,75
841,1.6125739,2.5297747,4,20,65
842,0.74589765,5.5057416,1,11,38
843,0.16050142,3.3708303,2,15,49
844,0.07735924,5.960266,1,10,35
845,0.57784945,9.59204,8,32,102
846,2.1026933,2.251623,4,20,66
847,1.4661875,8.007349,3,17,56
848,-1.3046322,9.513027,8,33,104
849,-1.8028432,1.5172925,7,28,90
850,5.7573285,7.347006,5,23,75
851,2.2287965,5.701379,1,12,42
852,-0.4587294,9.12551,8,32,100
853,-2.1396768,1.0255682,7,30,95
854,5.9834557,6.95788,5,22,71
855,-0.880221,8.164058,8,31,98
856,1.910691,5.9529233,1,12,42
857,-0.9126512,0.5609643,7,30,96
858,6.047495,6.887667,5,22,71
859,6.228942,7.0256996,5,24,77
860,-1.4383769,0.7724548,7,30,95
861,2.3684103,6.626587,1,12,41
862,6.81789,7.009891,5,24,78
863,-2.4202745,5.4816203,6,26,82
864,-2.864907,4.934355,6,26,82
865,5.2401295,7.602236,5,23,73
866,-1.7067186,3.674187,2,14,46
867,-0.35222483,9.186747,8,32,100
868,-1.2175599,2.8272815,2,13,44
869,0.20836222,2.1723588,4,21,68
870,-1.8330917,9.303433,8,33,104
871,0.17468369,6.4228244,1,10,35
872,-3.7572656,5.2800364,6,26,84
873,-2.1167543,1.5043925,7,28,90
874,1.8283733,2.508999,4,20,66
875,-0.5095483,8.644159,8,32,101
876,-1.4445474,4.478505,6,25,81
877,-0.6835206,7.8666534,8,31,98
878,-1.8406228,3.9294279,2,14,46
879,0.07522277,9.54315,8,32,100
880,0.63957405,5.9391484,1,10,36
881,0.3478138,8.911884,8,32,102
882,-1.0837103,6.920552,8,31,97
883,2.1486917,5.80933,1,12,42
884,-0.47486264,5.2599583,6,25,81
885,-0.22493358,7.644365,8,31,99
886,1.8235506,2.061222,4,20,65
887,-0.39353535,2.5566986,2,13,43
888,0.7348376,6.791384,1,10,34
889,-1.4048344,2.9372635,2,14,48
890,-1.1430537,0.16408506,7,30,96
891,2.106471,2.016837,4,20,64
892,2.16452,2.0240824,4,20,64
893,1.0684961,5.9342084,1,10,36
894,-0.13217221,1.3272071,4,21,67
895,-0.5651607,9.3679285,8,32,100
896,2.0250337,2.4364727,4,20,66
897,2.0364897,3.0018742,4,19,63
898,-0.9258232,7.3943877,8,31,97
899,0.9359618,8.972326,8,32,102
900,-0.22479801,8.445866,8,32,101
901,1.7952749,2.1795561,4,20,65
902,-0.9429104,7.3776426,8,31,97
903,1.2447635,5.9553623,1,10,36
904,2.2738597,2.0228307,4,20,64
905,-0.46673036,3.0554879,2,13,43
906,-1.5596262,8.594544,8,33,105
907,1.3204025,5.3785343,1,11,38
908,1.3551921,6.010983,1,10,36
909,-1.6482781,5.6205626,6,25,80
910,-0.64588505,8.572342,8,32,101
911,-1.4011225,7.1553345,8,31,97
912,-0.64219445,7.590368,8,31,99
913,-0.5483775,8.156406,8,31,98
914,0.39556485,4.1484017,2,15,49
915,0.9080156,9.129946,8,32,102
916,2.3213286,1.8886126,4,20,64
917,0.96218777,6.727276,1,10,34
918,1.7482195,6.5510354,1,10,34
919,-1.6594267,6.1195073,6,27,87
920,0.6164942,2.2255232,4,21,69
921,-1.4950304,7.2888575,8,31,97
922,-1.0848206,7.4489264,8,31,97
923,0.79116976,8.977682,8,32,102
924,-0.44904372,9.056909,8,32,100
925,1.9586873,6.0705814,1,12,42
926,1.6157646,5.183256,1,11,38
927,-0.07432777,8.076215,8,32,101
928,2.694538,8.830488,3,18,59
929,1.7167593,6.067487,1,12,42
930,-0.67220455,9.657175,8,32,100
931,2.120502,1.9545416,4,20,64
932,4.0040545,6.723286,3,16,54
933,-1.9056114,8.303153,8,33,103
934,2.561878,6.9078016,3,16,53
935,2.0769324,5.8396916,1,12,42
936,-0.79471326,8.317301,8,31,98
937,-2.378272,2.3786867,7,28,88
938,0.80335116,2.6389725,4,19,62
939,5.8012686,6.998167,5,22,71
940,-0.46843085,2.3635316,2,13,45
941,-0.11688701,9.172584,8,32,100
942,-1.3378532,6.1821995,6,27,87
943,-1.2355142,1.399507,7,30,95
944,-0.05998207,2.1417506,2,13,45
945,-0.5932433,5.853523,6,25,79
946,-0.16611983,3.6221616,2,15,49
947,2.4479144,8.95041,3,18,59
948,-2.1947181,8.021442,8,33,103
949,0.18717714,9.49354,8,32,100
950,6.027494,6.929378,5,22,71
951,0.8590182,6.787145,1,10,34
952,1.0602561,6.268589,1,10,36
953,2.6322634,6.3246803,1,12,41
954,3.103247,8.593547,3,18,58
955,1.9579057,2.1661422,4,20,65
956,5.532605,7.681647,5,23,74
957,5.9714327,7.364798,5,23,75
958,0.96323496,5.0811424,1,11,38
959,-0.070464835,8.138055,8,32,101
960,-0.4265863,5.8397627,6,25,79
961,1.559484,2.5540888,4,20,65
962,-0.5596814,9.352375,8,32,100
963,2.18365,2.1006691,4,20,64
964,-0.42086115,2.4847178,2,13,45
965,-0.38136905,8.422256,8,32,101
966,2.1498127,4.46281,1,11,37
967,-1.798653,1.6039459,7,28,90
968,6.15725,7.077823,5,24,77
969,-1.1782706,5.524467,6,25,80
970,2.607827,4.87206,1,12,40
971,2.1403449,2.0109267,4,20,64
972,0.035035983,6.216709,1,10,35
973,2.3217044,7.0959363,3,16,53
974,-0.07323923,5.978898,1,10,35
975,-1.4338517,7.249627,8,31,97
976,1.7815753,2.451224,4,20,66
977,-2.9680731,2.5476403,7,28,88
978,6.322103,7.1511183,5,24,77
979,1.0980153,6.2140203,1,10,36
980,1.8813312,2.100097,4,20,65
981,2.4929614,2.3019383,4,20,64
982,0.88997936,6.466027,1,10,36
983,2.1857688,1.8702732,4,20,64
984,2.1128008,1.8653135,4,20,64
985,-1.9365939,4.435823,6,26,83
986,-1.365723,1.5000814,7,30,95
987,1.852203,6.5993614,1,10,34
988,-3.9259796,1.8301197,7,29,92
989,0.70447904,2.104567,4,21,69
990,2.1870348,1.8475673,4,20,64
991,0.33544517,8.826909,8,32,102
992,-1.4529643,0.57479775,7,30,96
993,-1.3172964,6.2778344,6,27,87
994,-2.5025854,4.371262,6,26,83
995,5.174382,7.281699,5,23,73
996,2.1203554,1.9587798,4,20,64
997,2.2303388,1.9115441,4,20,64
998,-0.9623365,7.996873,8,31,98
999,-0.08733147,9.423235,8,32,100
1000,-3.1619413,5.039936,6,26,84
1001,-2.2205267,2.9863477,2,14,47
1002,6.0256925,7.552902,5,23,75
1003,-0.601212,7.38803,8,31,99
1004,-0.1430217,6.6342373,1,10,35
1005,2.0539327,1.9849,4,20,64
1006,1.394567,7.9325747,3,17,56
1007,-1.8589765,8.882224,8,33,104
1008,1.8051308,5.830879,1,12,42
1009,2.2632823,1.9528587,4,20,64
1010,5.411047,7.6986885,5,23,74
1011,0.8571811,4.9626985,1,11,38
1012,0.93671703,5.4560113,1,11,38
1013,0.21351075,2.0186381,4,21,68
1014,2.0381317,2.361389,4,20,66
1015,2.033634,5.845499,1,12,42
1016,2.229284,2.041716,4,20,64
1017,-2.082959,8.084642,8,33,103
1018,-2.1272192,8.172415,8,33,103
1019,-0.35647002,6.9874725,8,31,99
1020,-3.642717,5.069302,6,26,84
1021,6.0405984,6.8614316,5,22,71
1022,0.14112975,5.494347,1,11,39
1023,-1.5688474,5.828458,6,25,80
1024,2.286453,2.2668083,4,20,64
1025,2.5997918,4.7055902,1,12,40
1026,2.3597906,1.9070512,4,20,64
1027,-0.29649892,5.5326695,1,11,39
1028,-2.6030571,4.9446692,6,26,82
1029,-0.1058522,6.0396876,1,10,35
1030,0.5672689,2.1035256,4,21,69
1031,-1.4027407,7.4113975,8,31,97
1032,-0.58817977,5.839907,6,25,79
1033,1.9480767,5.7347326,1,12,42
1034,-0.9485429,5.6742268,6,25,79
1035,-1.7376657,5.653971,6,25,80
1036,0.2693622,6.3883824,1,10,35
1037,0.75294805,5.4192386,1,11,38
1038,2.1601548,2.0005403,4,20,64
1039,-0.055748872,5.976629,1,10,35
1040,0.26484066,7.9047,8,32,101
1041,1.6918873,2.1700344,4,20,65
1042,5.972625,7.799872,5,23,74
1043,-1.0599018,7.9554996,8,31,98
1044,-0.24999657,5.955004,1,10,35
1045,5.906446,7.8212204,5,23,74
1046,1.7726259,6.7139277,1,10,34
1047,-0.014868803,5.9955335,1,10,35
1048,0.9610421,2.1153674,4,21,69
1049,-1.3183866,6.593736,6,27,86
1050,1.6854348,2.4661152,4,20,65
1051,-1.5428426,6.0471544,6,27,87
1052,0.8437036,6.7007675,1,10,34
1053,-1.5657352,6.974239,6,27,86
1054,-1.8863707,6.012297,6,27,87
1055,2.4121008,6.928045,3,16,53
1056,2.0295558,2.296871,4,20,66
1057,6.1613417,7.880588,5,23,74
1058,6.1592617,7.788542,5,23,74
1059,-2.1058512,8.125794,8,33,103
1060,-1.6900214,8.480745,8,33,105
1061,-1.0595782,7.2979884,8,31,97
1062,0.31715322,6.5744576,1,10,35
1063,0.62093306,8.760318,8,32,102
1064,-1.8482803,9.255811,8,33,104
1065,-0.82622296,7.393677,8,31,97
1066,0.8084253,3.039647,4,19,62
1067,-4.0818253,1.8702272,7,29,92
1068,-3.5675886,5.0745273,6,26,84
1069,3.302028,8.319358,3,18,60
1070,0.9505781,5.1772504,1,11,38
1071,-0.06460725,5.0012584,1,11,39
1072,5.9328947,7.800777,5,23,74
1073,-1.0427271,8.90405,8,33,105
1074,2.5252018,4.5683575,1,12,40
1075,-3.062395,6.403568,6,27,85
1076,-2.5156975,6.0875387,6,27,85
1077,2.519279,8.951469,3,18,59
1078,-2.878199,6.593884,6,27,85
1079,-0.59479123,7.3656487,8,31,99
1080,1.1977143,6.9235377,1,10,34
1081,0.5981526,8.82564,8,32,102
1082,-1.5644579,7.171873,8,31,97
1083,2.5617142,8.873963,3,18,59
1084,2.3688843,5.2486944,1,12,40
1085,3.9046092,6.699597,3,16,54
1086,-3.4078567,4.71142,6,26,84
1087,2.5543141,6.4055448,1,12,41
1088,2.286437,8.62592,3,18,59
1089,-2.4853005,2.8490655,7,28,88
1090,-2.6431136,5.8312826,6,27,85
1091,-0.07069732,4.984521,1,11,39
1092,-0.407839,5.745541,6,25,79
1093,-3.0637074,6.0277233,6,27,85
1094,2.0479176,2.6749778,4,20,66
1095,0.53993005,5.974765,1,10,35
1096,-2.1938467,3.995891,2,14,46
1097,-1.1045617,3.0548506,2,14,48
1098,-0.9957046,1.7093978,7,28,89
1099,-1.3813021,6.1710405,6,27,87
1100,-1.369552,5.3056545,6,25,80
1101,-1.1667433,7.2860756,8,31,97
1102,2.4807258,6.2684646,1,12,41
1103,2.7794032,5.0850587,1,12,40
1104,-1.4726363,5.0883794,6,25,80
1105,-0.32643273,5.3215404,6,25,81
1106,-1.8223511,9.182891,8,33,104
1107,-0.58031267,3.5134692,2,15,51
1108,-2.3617027,4.6760893,6,26,83
1109,1.9166425,3.0755906,4,19,63
1110,-1.3070685,6.7095327,6,27,86
1111,5.517572,7.7142973,5,23,74
1112,-1.1964487,3.3287637,2,14,46
1113,-1.714065,7.806022,8,31,97
1114,-3.0317807,6.428802,6,27,85
1115,1.2933903,5.6891036,1,11,38
1116,-0.666866,2.710649,2,13,43
1117,0.60165447,3.1086326,4,19,62
1118,0.5434124,6.090953,1,10,35
1119,-0.32050687,8.64244,8,32,101
1120,-1.090895,8.739881,8,33,105
1121,-1.8835467,5.893325,6,27,87
1122,1.0605259,4.883918,1,11,37
1123,-2.632933,6.043218,6,27,85
1124,-0.46544254,5.4032507,6,25,79
1125,-2.5874853,2.8547275,7,28,88
1126,-0.15378784,4.953639,1,11,39
1127,-0.14946283,6.573774,1,10,35
1128,-0.76119936,3.4873648,2,15,51
1129,-2.1743379,4.7744727,6,26,83
1130,2.7267163,5.73033,1,12,41
1131,-2.848195,6.6183105,6,27,85
1132,0.8444498,7.6658797,8,32,102
1133,2.3380368,6.992213,3,16,53
1134,-0.50055844,5.229045,6,25,81
1135,-0.87635887,2.6743693,2,13,44
1136,5.967968,7.6253114,5,23,74
1137,-0.038587816,2.2657418,2,13,45
1138,2.5819118,8.78742,3,18,59
1139,1.9702305,2.1887162,4,20,65
1140,1.5711243,5.747864,1,12,42
1141,0.11038399,4.117849,2,15,49
1142,-0.5883927,6.46675,6,25,79
1143,-2.1658323,3.495117,2,14,47
1144,-2.114039,4.8191676,6,26,83
1145,0.9107261,5.0216894,1,11,38
1146,-1.3251408,2.4704654,2,13,44
1147,-2.7139516,4.626874,6,26,83
1148,2.344653,2.0162404,4,20,64
1149,-2.4291804,5.337543,6,26,82
1150,-1.3325772,7.166743,8,31,97
1151,-0.88130814,6.5110416,6,27,87
1152,-2.679821,5.9425893,6,27,85
1153,-3.6011841,5.1346617,6,26,84
1154,-1.7782006,6.1065583,6,27,87
1155,-3.7168264,5.21244,6,26,84
1156,5.7792907,7.8303804,5,23,74
1157,2.8485425,8.6305065,3,18,58
1158,5.738321,7.8009367,5,23,74
1159,-3.5599525,5.0135126,6,26,84
1160,-0.41950083,5.323474,6,25,81
1161,-1.370962,7.626335,8,31,97
1162,-1.9448216,5.312387,6,25,80
1163,1.4860337,6.7997923,1,10,34
1164,-1.7035286,6.257234,6,27,87
1165,5.711591,7.8251333,5,23,74
1166,-1.4430412,1.4118626,7,30,95
1167,-1.0690464,1.1857113,7,30,94
1168,-0.9940389,0.41563284,7,30,96
1169,-2.0553417,5.841771,6,27,87
1170,1.0453331,5.3152704,1,11,38
1171,1.0367792,5.5036216,1,11,38
1172,0.93210393,5.080771,1,11,38
1173,-1.5411202,1.4512829,7,30,95
1174,-1.4285133,0.58704627,7,30,96
1175,-1.2831925,0.8879756,7,30,95
1176,-1.2402215,0.22469163,7,30,96
1177,-1.2998832,0.93662167,7,30,95
1178,4.1516347,7.0646257,3,16,54
1179,1.4042083,5.4808903,1,11,38
1180,3.115067,8.940489,3,18,58
1181,-1.3694946,1.6532434,7,28,89
1182,1.2293005,5.3464103,1,11,38
1183,-1.516565,0.75825876,7,30,95
1184,-1.8541684,9.254728,8,33,104
1185,2.5172987,4.4500394,1,12,40
1186,4.5986376,6.9936814,5,22,70
1187,1.0031576,5.452688,1,11,38
1188,1.5026306,7.609141,3,17,57
1189,-1.6326233,5.6985583,6,25,80
1190,1.9269592,6.104695,1,12,42
1191,2.924515,5.421971,1,12,40
1192,1.386696,5.3825917,1,11,38
1193,3.1786153,8.872337,3,18,58
1194,-1.23358,0.20818566,7,30,96
1195,-1.873069,9.195027,8,33,104
1196,-1.7758261,9.327646,8,33,104
1197,-1.8802117,6.0690794,6,27,87
1198,0.09558503,2.7108703,2,13,43
1199,2.8136137,5.7762055,1,12,41
1200,-1.9939231,5.667253,6,25,80
1201,-1.8230925,6.2175,6,27,87
1202,-1.8944868,1.0160525,7,30,95
1203,3.159193,8.938047,3,18,58
1204,-0.16991252,2.3539128,2,13,45
1205,-0.04335205,1.9555681,4,21,68
1206,2.3476722,2.3465457,4,20,66
1207,-0.6989915,1.6065714,7,30,94
1208,-0.3877209,1.848826,2,13,45
1209,-1.8907964,1.4891708,7,28,90
1210,0.053496905,1.7015959,4,21,68
1211,-0.42326862,1.8457334,2,13,45
1212,0.12376555,1.6996759,4,21,68
1213,-0.05046359,1.7198794,4,21,68
1214,0.020603837,2.0684226,4,21,68
1215,-0.10691233,3.5528877,2,15,49
1216,0.106308155,1.7491316,4,21,68
1217,-0.31389463,1.9903419,2,13,45
1218,-0.21113203,1.6125422,4,21,68
1219,-0.09763128,1.9721067,2,13,45
1220,-0.4258486,2.0019605,2,13,45
1221,-1.8054795,1.4809964,7,28,90
1222,-1.3051156,0.35164338,7,30,96
1223,-0.8998459,0.99167514,7,30,94
1224,-0.84300834,1.2542565,7,30,94
1225,-1.5289739,0.61517775,7,30,96
1226,2.477257,5.995853,1,12,41
1227,2.1338992,5.4019914,1,12,42
1228,-0.012656417,9.434446,8,32,100
1229,-0.207854,5.4973493,1,11,39
1230,0.86360323,5.9623637,1,10,36
1231,1.4343715,6.70034,1,10,34
1232,2.0893054,8.445068,3,17,55
1233,0.58044344,2.0525155,4,21,69
1234,-1.517133,0.60772204,7,30,96
1235,-1.979685,1.6254882,7,28,90
1236,-1.91063,1.4035558,7,30,95
1237,-1.1635997,1.5266472,7,30,94
1238,-0.32730347,4.663964,2,15,50
1239,-1.5460751,0.7216784,7,30,95
1240,-1.5238447,2.8141048,2,14,48
1241,0.6216953,2.0828867,4,21,69
1242,-1.0797377,0.50191975,7,30,96
1243,-0.8378165,2.8785217,2,13,43
1244,-1.3174467,3.5334218,2,14,46
1245,-1.832823,2.5460389,2,14,48
1246,-0.5221712,1.1870193,7,30,94
1247,-1.4136553,1.3830006,7,30,95
1248,-0.6770552,1.9242649,2,13,45
1249,-3.5158381,5.191931,6,26,84
1250,-2.2056143,3.129025,2,14,47
1251,-0.32282817,2.960137,2,13,43
1252,-2.1424115,1.7119535,7,28,90
1253,-0.15427563,9.719635,8,32,100
1254,-2.771744,1.6880996,7,29,93
1255,-0.8890541,1.0199658,7,30,94
1256,-0.41335344,9.600622,8,32,100
1257,0.07530448,9.798098,8,32,100
1258,-0.4613601,7.755078,8,31,98
1259,-1.629298,9.255092,8,33,104
1260,0.12482779,9.109774,8,32,102
1261,0.3544414,5.748858,1,11,39
1262,-1.888991,7.196443,6,27,86
1263,-1.8877339,7.2989984,8,31,97
1264,2.889809,8.602219,3,18,58
1265,2.3855798,4.5266404,1,12,40
1266,2.195326,2.0431707,4,20,64
1267,2.138925,2.4680712,4,20,66
1268,-0.79414165,7.373182,8,31,97
1269,2.104737,2.3289218,4,20,66
1270,1.9642819,1.9314462,4,20,64
1271,0.12112766,5.0213304,1,11,39
1272,0.44361562,5.313888,1,11,39
1273,-0.2904059,1.1723077,7,30,94
1274,-1.0921583,6.3996572,6,27,87
1275,2.3410625,2.282697,4,20,64
1276,-1.1043495,7.065849,8,31,97
1277,1.9743088,2.4402263,4,20,66
1278,0.96302605,8.800825,8,32,102
1279,-3.019549,6.0420365,6,27,85
1280,-2.1391644,8.040108,8,33,103
1281,-2.8523283,6.455812,6,27,85
1282,-0.6097982,6.7820454,8,31,97
1283,2.09286,2.0126064,4,20,64
1284,1.6517144,6.8599877,1,10,34
1285,2.025276,2.950796,4,20,66
1286,-1.5593662,7.3971157,8,31,97
1287,1.6254152,2.3966634,4,20,65
1288,2.1329765,2.1439712,4,20,64
1289,0.96276224,4.821735,1,11,37
1290,1.9938557,6.6445937,1,12,42
1291,-2.9512236,5.5828466,6,26,82
1292,-1.1125816,2.807645,2,13,44
1293,-0.4688722,4.61232,2,15,50
1294,2.105443,2.0747283,4,20,64
1295,0.07077603,5.545349,1,11,39
1296,0.54411817,2.8665442,4,19,62
1297,0.013487882,2.6654212,2,13,43
1298,1.5111272,5.095722,1,11,38
1299,0.3404559,2.0139575,4,21,68
1300,1.0967675,7.2882457,1,10,34
1301,1.9583015,6.673426,1,12,42
1302,2.3922343,1.9005693,4,20,64
1303,1.9099882,2.6456113,4,20,66
1304,1.9152399,2.4152644,4,20,66
1305,2.4859848,1.7593225,4,20,64
1306,2.3619742,2.3096752,4,20,64
1307,-1.743436,3.6476128,2,14,46
1308,2.4310389,2.0407693,4,20,64
1309,2.8159864,5.096545,1,12,40
1310,-3.3783615,5.334649,6,26,84
1311,-2.5913239,3.1061502,2,14,47
1312,2.4132755,2.266139,4,20,64
1313,-2.3486662,3.7658434,2,14,47
1314,1.0720314,1.7027067,4,21,69
1315,-1.6147305,3.2839646,2,14,48
1316,-2.3074975,4.3786516,6,26,83
1317,1.4482582,3.2249897,4,19,63
1318,-2.6032326,4.499732,6,26,83
1319,1.687297,2.435392,4,20,65
1320,-2.5353842,4.473854,6,26,83
1321,2.2135,2.437425,4,20,66
1322,0.123248555,4.1700134,2,15,49
1323,-1.3041574,0.78110087,7,30,96
1324,2.0607798,5.7100587,1,12,42
1325,-1.500107,3.5222468,2,14,46
1326,2.8104203,6.657276,3,16,53
1327,2.230639,6.22068,1,12,42
1328,2.6502936,4.795845,1,12,40
1329,-2.5085256,3.1035001,2,14,47
1330,-0.5544643,0.9659528,7,30,94
1331,1.4780769,7.5895514,3,17,57
1332,2.9058418,5.1748385,1,12,40
1333,-0.8971836,0.54695904,7,30,96
1334,3.2424877,8.361673,3,18,60
1335,-0.8969412,3.1516092,2,13,43
1336,1.4644467,7.9060316,3,17,57
1337,2.3156118,4.76518,1,12,40
1338,0.86842746,7.0528,1,10,34
1339,0.15573391,4.070747,2,15,49
1340,-1.6098665,8.378846,8,33,105
1341,-0.87668514,0.63459593,7,30,96
1342,-0.7174386,1.2006224,7,30,94
1343,2.5362167,4.835293,1,12,40
1344,3.321691,8.432477,3,18,60
1345,-2.1676242,1.0449029,7,30,95
1346,-1.6739593,1.0236424,7,30,95
1347,0.8240304,9.176791,8,32,102
1348,-1.0150553,0.5978931,7,30,96
1349,1.5578179,7.6544724,3,17,57
1350,-1.4588395,7.3083506,8,31,97
1351,3.161263,8.518272,3,18,58
1352,1.0254399,8.996322,3,17,56
1353,-1.2514107,0.8512215,7,30,95
1354,-1.3967159,0.85075647,7,30,95
1355,-1.9246887,0.7805397,7,30,95
1356,-1.21236,1.6476727,7,28,89
1357,-1.9458532,9.027281,8,33,104
1358,0.5084504,9.338767,8,32,102
1359,0.9532814,8.950722,8,32,102
1360,-0.70337737,3.576578,2,15,51
1361,1.6446686,8.395045,3,17,56
1362,-1.5972142,0.6234909,7,30,96
1363,-1.8086969,9.183002,8,33,104
1364,-0.40663534,9.109941,8,32,100
1365,0.58921087,9.519163,8,32,102
1366,-0.66733235,9.606828,8,32,100
1367,1.4676083,8.305791,3,17,56
1368,-1.9292977,8.28441,8,33,103
1369,1.6496439,8.448652,3,17,56
1370,-1.0234301,5.9192414,6,25,79
1371,1.6552666,2.3654208,4,20,65
1372,-0.01772869,6.0348377,1,10,35
1373,0.51993537,8.77713,8,32,102
1374,-1.8253865,9.293698,8,33,104
1375,-0.7106522,8.852042,8,32,101
1376,2.8516467,8.620072,3,18,58
1377,2.9576426,8.753599,3,18,58
1378,-0.41027492,5.9277673,6,25,79
1379,-0.28449017,5.90049,1,10,35
1380,2.4252126,8.835599,3,18,59
1381,0.05025816,5.042825,1,11,39
1382,-0.81820637,3.6285956,2,15,51
1383,-0.38310614,9.470605,8,32,100
1384,-1.228931,1.9642627,7,28,89
